x 		 t 		 u
1.9592 	 0.4898 	 8.562193
1.9592 	 0.5102 	 8.833525
1.9592 	 0.5306 	 9.125240
1.9592 	 0.5510 	 9.438810
1.9592 	 0.5714 	 9.775845
1.9592 	 0.5918 	 10.138110
1.9592 	 0.6122 	 10.527535
1.9592 	 0.6327 	 10.946240
1.9592 	 0.6531 	 11.396546
1.9592 	 0.6735 	 11.881002
1.9592 	 0.6939 	 12.402404
1.9592 	 0.7143 	 12.963827
1.9592 	 0.7347 	 13.568649
1.9592 	 0.7551 	 14.220588
1.9592 	 0.7755 	 14.923738
1.9592 	 0.7959 	 15.682608
1.9592 	 0.8163 	 16.502174
1.9592 	 0.8367 	 17.387926
1.9592 	 0.8571 	 18.345928
1.9592 	 0.8776 	 19.382889
1.9592 	 0.8980 	 20.506227
1.9592 	 0.9184 	 21.724165
1.9592 	 0.9388 	 23.045815
1.9592 	 0.9592 	 24.481290
1.9592 	 0.9796 	 26.041825
1.9592 	 1.0000 	 27.739910
2.1224 	 0.0000 	 6.237401
2.1224 	 0.0204 	 6.244531
2.1224 	 0.0408 	 6.259283
2.1224 	 0.0612 	 6.281730
2.1224 	 0.0816 	 6.311973
2.1224 	 0.1020 	 6.350142
2.1224 	 0.1224 	 6.396399
2.1224 	 0.1429 	 6.450935
2.1224 	 0.1633 	 6.513978
2.1224 	 0.1837 	 6.585785
2.1224 	 0.2041 	 6.666654
2.1224 	 0.2245 	 6.756918
2.1224 	 0.2449 	 6.856953
2.1224 	 0.2653 	 6.967175
2.1224 	 0.2857 	 7.088048
2.1224 	 0.3061 	 7.220087
2.1224 	 0.3265 	 7.363857
2.1224 	 0.3469 	 7.519983
2.1224 	 0.3673 	 7.689148
2.1224 	 0.3878 	 7.872105
2.1224 	 0.4082 	 8.069680
2.1224 	 0.4286 	 8.282774
2.1224 	 0.4490 	 8.512376
2.1224 	 0.4694 	 8.759569
2.1224 	 0.4898 	 9.025537
2.1224 	 0.5102 	 9.311575
2.1224 	 0.5306 	 9.619101
2.1224 	 0.5510 	 9.949666
2.1224 	 0.5714 	 10.304967
2.1224 	 0.5918 	 10.686866
2.1224 	 0.6122 	 11.097397
2.1224 	 0.6327 	 11.538795
2.1224 	 0.6531 	 12.013507
2.1224 	 0.6735 	 12.524220
2.1224 	 0.6939 	 13.073883
2.1224 	 0.7143 	 13.665735
2.1224 	 0.7347 	 14.303340
2.1224 	 0.7551 	 14.990616
2.1224 	 0.7755 	 15.731879
2.1224 	 0.7959 	 16.531884
2.1224 	 0.8163 	 17.395875
2.1224 	 0.8367 	 18.329642
2.1224 	 0.8571 	 19.339577
2.1224 	 0.8776 	 20.432752
2.1224 	 0.8980 	 21.616989
2.1224 	 0.9184 	 22.900955
2.1224 	 0.9388 	 24.294259
2.1224 	 0.9592 	 25.807562
2.1224 	 0.9796 	 27.452707
2.1224 	 1.0000 	 29.242862
2.2857 	 0.0000 	 6.530612
2.2857 	 0.0204 	 6.538091
2.2857 	 0.0408 	 6.553549
2.2857 	 0.0612 	 6.577065
2.2857 	 0.0816 	 6.608742
2.2857 	 0.1020 	 6.648720
2.2857 	 0.1224 	 6.697165
2.2857 	 0.1429 	 6.754280
2.2857 	 0.1633 	 6.820300
2.2857 	 0.1837 	 6.895499
2.2857 	 0.2041 	 6.980185
2.2857 	 0.2245 	 7.074708
2.2857 	 0.2449 	 7.179462
2.2857 	 0.2653 	 7.294883
2.2857 	 0.2857 	 7.421457
2.2857 	 0.3061 	 7.559722
2.2857 	 0.3265 	 7.710271
2.2857 	 0.3469 	 7.873756
2.2857 	 0.3673 	 8.050897
2.2857 	 0.3878 	 8.242478
2.2857 	 0.4082 	 8.449365
2.2857 	 0.4286 	 8.672503
2.2857 	 0.4490 	 8.912928
2.2857 	 0.4694 	 9.171771
2.2857 	 0.4898 	 9.450274
2.2857 	 0.5102 	 9.749793
2.2857 	 0.5306 	 10.071812
2.2857 	 0.5510 	 10.417956
2.2857 	 0.5714 	 10.790002
2.2857 	 0.5918 	 11.189899
2.2857 	 0.6122 	 11.619778
2.2857 	 0.6327 	 12.081979
2.2857 	 0.6531 	 12.579064
